ID	Edate	elapsed_days	source	target	general_event_code	general_event_type_name	event_code	event_type_name	pattern	news_entry_id	full_title	X1_WOEID	X1_Type	X1_Name	X1_Centroid_latitude	X1_Centroid_longitude	X2_WOEID	X2_Type	X2_Name	X2_Centroid_latitude	X2_Centroid_longitude	X3_WOEID	X3_Type	X3_Name	X3_Centroid_latitude	X3_Centroid_longitude
399	20110604	40696	YEMGOV	SAU	08	Political	0095	Leader/leaders leave country	No event found	20110604  arabnews_2227	Top Yemeni officials in Saudi Arabia for treatment.	23425002	Country	Yemen (Country)	15.7967	47.8507	1958237	Town	San'a; Amanat Al Asimah; YE (Town)	15.3547	44.2067	99999999	NA	NA	-999	-999
1266	20120129	40935	USA	YEMGOV	08	Political	0095	Leader/leaders leave country	ARRIVES IN NEW YORK	20120129  www_56524	Yemen President arrives in  New York for medical treatment.	23424977	Country	United States (Country)	37.1679	-95.845	99999999	NA	NA	-999	-999	99999999	NA	NA	-999	-999
559	20110809	40762	YEMGOV	TARDEF	08	Political	0096	Leader/Leaders return to country	No event found	20110809  english_1007	Yemeni president 'to return home'.	23425002	Country	Yemen (Country)	15.7967	47.8507	23424938	Country	Saudi Arabia (Country)	24.2612	45.1203	99999999	NA	NA	-999	-999
594	20110823	40776	YEMGOV	YEMSANAACTY	08	Political	0096	Leader/Leaders return to country	No event found	20110823  english_1204	Yemen PM returns to Sanaa after treatment .	23425002	Country	Yemen (Country)	15.7967	47.8507	1939753	Town	Riyadh; Riyadh; SA (Town)	24.6473	46.7146	23424938	Country	Saudi Arabia (Country)	24.2612	45.1203
603	20110824	40777	YEMGOV	GOV	08	Political	0096	Leader/Leaders return to country	No event found	20110824  www_1244	Yemen's prime minister arrives home before President Saleh.	23425002	Country	Yemen (Country)	15.7967	47.8507	23424938	Country	Saudi Arabia (Country)	24.2612	45.1203	1939753	Town	Riyadh; Riyadh; SA (Town)	24.6473	46.7146
762	20110923	40807	YEMGOV	TARDEF	08	Political	0096	Leader/Leaders return to country	No event found	20110923  www_153691	Yemen President returns home despite detractors' war.	23425002	Country	Yemen (Country)	15.7967	47.8507	23424938	Country	Saudi Arabia (Country)	24.2612	45.1203	1939753	Town	Riyadh; Riyadh; SA (Town)	24.6473	46.7146
763	20110923	40807	YEMGOV	SAU	08	Political	0096	Leader/Leaders return to country	No event found	20110923  feeds_152462	Yemen's President Ali Abdullah Saleh Abruptly Returns From Saudi Arabia.	99999999	NA	NA	-999	-999	99999999	NA	NA	-999	-999	99999999	NA	NA	-999	-999
767	20110923	40807	YEMGOV	TARDEF	08	Political	0096	Leader/Leaders return to country	No event found	20110923  english_152442	Yemen's Saleh returns amid fresh unrest.	23425002	Country	Yemen (Country)	15.7967	47.8507	99999999	NA	NA	-999	-999	99999999	NA	NA	-999	-999
996	20111127	40872	YEMGOV	YEM	08	Political	0096	Leader/Leaders return to country	No event found	20111127  feeds_115055	Saleh Returns to Yemen as Date Is Set for Elections.	99999999	NA	NA	-999	-999	99999999	NA	NA	-999	-999	99999999	NA	NA	-999	-999
1262	20120128	40934	YEMGOV	YEM	08	Political	0096	Leader/Leaders return to country	No event found	20120128  www_56530	President Saleh to return to Yemen to install the new elected President.	23424977	Country	United States (Country)	37.1679	-95.845	23425002	Country	Yemen (Country)	15.7967	47.8507	56190153	County	Sanhan; San`ar; YE (Muderiah)	15.2256	44.3042
1333	20120221	40958	YEM	YEMGOV	08	Political	0093	Leadership action/election held	VOTE TO ELECT	20120221  english_68342	Yemenis vote to elect Saleh successor.	23425002	Country	Yemen (Country)	15.7967	47.8507	99999999	NA	NA	-999	-999	99999999	NA	NA	-999	-999
557	20110807	40760	YEMGOV	SAU	08	Political	0092	Leadership action/election set	LEAVES SAUDI HOSPITAL	20110807  english_23595	Yemen President Saleh leaves Saudi hospital.	23425002	Country	Yemen (Country)	15.7967	47.8507	1939753	Town	Riyadh; Riyadh; SA (Town)	24.6473	46.7146	99999999	NA	NA	-999	-999
558	20110807	40760	YEMGOV	SAU	08	Political	0092	Leadership action/election set	LEAVES SAUDI HOSPITAL	20110807  english_24324	Yemen President Saleh leaves Saudi hospital.	99999999	NA	NA	-999	-999	99999999	NA	NA	-999	-999	99999999	NA	NA	-999	-999
994	20111126	40871	YEM	GOV	08	Political	0092	Leadership action/election set	CALLS ELECTIONS	20111126  english_115044	Yemen's vice-president calls snap elections.	23425002	Country	Yemen (Country)	15.7967	47.8507	99999999	NA	NA	-999	-999	99999999	NA	NA	-999	-999
997	20111127	40872	YEMGOV	TARDEF	08	Political	0092	Leadership action/election set	ELECTION SET FOR	20111127  www_115239	Yemen presidential election set for February.	23425002	Country	Yemen (Country)	15.7967	47.8507	99999999	NA	NA	-999	-999	99999999	NA	NA	-999	-999
1010	20111130	40875	YEM	TARDEF	08	Political	0092	Leadership action/election set	CABINET TO BE ANNOUNCED	20111130  www_1428	Yemen cabinet to be announced in days; new prime minister says.	99999999	NA	NA	-999	-999	99999999	NA	NA	-999	-999	99999999	NA	NA	-999	-999
1032	20111204	40879	YEM	TARDEF	08	Political	0092	Leadership action/election set	CABINET TO BE ANNOUNCED	20111204  www_42689	Yemen interim cabinet to be announced today; al-Janadi.	99999999	NA	NA	-999	-999	99999999	NA	NA	-999	-999	99999999	NA	NA	-999	-999
10	20110222	40594	ECO	YEMGOV	08	Political	020	Make an appeal or request	CALLS END	20110222  www_19410	Business calls Yemen's politicians to end turmoil.	23425002	Country	Yemen (Country)	15.7967	47.8507	99999999	NA	NA	-999	-999	99999999	NA	NA	-999	-999
31	20110309	40609	YEMGOV	TARDEF	08	Political	020	Make an appeal or request	CALLS END	20110309  www_19448	Yemen President Saleh calls conference to end crisis.	23425002	Country	Yemen (Country)	15.7967	47.8507	99999999	NA	NA	-999	-999	99999999	NA	NA	-999	-999
32	20110309	40609	YEMGOV	TARDEF	08	Political	020	Make an appeal or request	CALLS FOR	20110309  www_19438	Yemen President calls for national conference.	23425002	Country	Yemen (Country)	15.7967	47.8507	99999999	NA	NA	-999	-999	99999999	NA	NA	-999	-999
219	20110423	40654	YEMOPP	YEM	08	Political	020	Make an appeal or request	CALLS FOR	20110423  www_300	Yemen opposition leader calls for refining Yemeni revolution from `terrorist Taliban culture'.	55948440	Town	Zaidi; Riyadh; SA (Town)	23.432	44.1041	19453	Town	Elham; England; GB (Town)	51.1523	1.11261	99999999	NA	NA	-999	-999
313	20110510	40671	YEM	GRP	08	Political	020	Make an appeal or request	URGED	20110510  arabnews_3055	Yemen parties urged to sign deal.	99999999	NA	NA	-999	-999	99999999	NA	NA	-999	-999	99999999	NA	NA	-999	-999
438	20110620	40712	YEM	GOV	08	Political	020	Make an appeal or request	CALL FOR	20110620  arabnews_2598	Thousands in Yemen call for president's sons to go.	23425002	Country	Yemen (Country)	15.7967	47.8507	20070041	State	Ta`izz; YE (Muhafazah)	13.2898	43.8686	99999999	NA	NA	-999	-999
524	20110719	40741	YEMGOV	YEM	08	Political	020	Make an appeal or request	AL URGES SOLUTIONS	20110719  www_1878	Al-Qirbi urges peaceful solutions for Yemen's crisis.	23425002	Country	Yemen (Country)	15.7967	47.8507	99999999	NA	NA	-999	-999	99999999	NA	NA	-999	-999
629	20110830	40783	GOV	YEM	08	Political	020	Make an appeal or request	CALLS FOR	20110830  www_137230	President Saleh calls for electing a new president for Yemen.	23425002	Country	Yemen (Country)	15.7967	47.8507	99999999	NA	NA	-999	-999	99999999	NA	NA	-999	-999
645	20110903	40787	OPP	MIL	08	Political	020	Make an appeal or request	CALLS FOR	20110903  www_141763	Protesters committee calls for demonstrations across Yemen and defected army prepares for massive action.	56190141	County	Arhab; San`ar; YE (Muderiah)	15.7989	44.246	23425002	Country	Yemen (Country)	15.7967	47.8507	99999999	NA	NA	-999	-999
646	20110903	40787	OPP	YEMMIL	08	Political	020	Make an appeal or request	CALLS FOR	20110903  www_141763	Protesters committee calls for demonstrations across Yemen and defected army prepares for massive action.	56190141	County	Arhab; San`ar; YE (Muderiah)	15.7989	44.246	23425002	Country	Yemen (Country)	15.7967	47.8507	99999999	NA	NA	-999	-999
657	20110906	40790	YEMOPP	GRP	08	Political	020	Make an appeal or request	CALLS FOR	20110906  www_141752	Yemen opposition parties deny previous calls for violence.	23425002	Country	Yemen (Country)	15.7967	47.8507	99999999	NA	NA	-999	-999	99999999	NA	NA	-999	-999
760	20110923	40807	YEMGOV	TARDEF	08	Political	020	Make an appeal or request	CALLS FOR	20110923  www_153692	Following his return to Yemen President Saleh calls for truce; power-transfer deal to be signed Sunday.	99999999	NA	NA	-999	-999	99999999	NA	NA	-999	-999	99999999	NA	NA	-999	-999
761	20110923	40807	GOV	YEMSANAACTY	08	Political	020	Make an appeal or request	CALL FOR	20110923  www_153690	Heavy confrontations gear up in Yemen capital following president call for truce.	774705	Town	Sof??n; Galicia; ES (Town)	42.8061	-9.11432	99999999	NA	NA	-999	-999	99999999	NA	NA	-999	-999
773	20110926	40810	YEMGOV	TARDEF	08	Political	020	Make an appeal or request	CALLS FOR	20110926  www_154665	Yemen President calls for peaceful transfer of power.	23425002	Country	Yemen (Country)	15.7967	47.8507	99999999	NA	NA	-999	-999	99999999	NA	NA	-999	-999
792	20110930	40814	YEM	TARDEF	08	Political	020	Make an appeal or request	URGE	20110930  www_117602	Yemen clerics urge dialogue; warn against armed protest.	99999999	NA	NA	-999	-999	99999999	NA	NA	-999	-999	99999999	NA	NA	-999	-999
809	20111001	40815	YEM	YEMGOV	08	Political	020	Make an appeal or request	CALL FOR	20111001  arabnews_117641	Yemen official decries US call for Saleh to quit.	23425002	Country	Yemen (Country)	15.7967	47.8507	23424977	Country	United States (Country)	37.1679	-95.845	99999999	NA	NA	-999	-999
926	20111106	40851	YEMGOV	OPP	08	Political	020	Make an appeal or request	URGES	20111106  www_107613	Yemen ruling party urges opposition leaders abroad to return for power-transfer dialogue.	23425002	Country	Yemen (Country)	15.7967	47.8507	1958237	Town	San'a; Amanat Al Asimah; YE (Town)	15.3547	44.2067	99999999	NA	NA	-999	-999
928	20111108	40853	YEMOPP	GOV	08	Political	020	Make an appeal or request	URGES	20111108  www_107610	Yemen president urges dialogue with opposition to end crisis.	23425002	Country	Yemen (Country)	15.7967	47.8507	99999999	NA	NA	-999	-999	99999999	NA	NA	-999	-999
1002	20111128	40873	YEM	TARDEF	08	Political	020	Make an appeal or request	URGES	20111128  english_115905	Nobel laureate urges Yemen crackdown probe.	23425002	Country	Yemen (Country)	15.7967	47.8507	99999999	NA	NA	-999	-999	99999999	NA	NA	-999	-999
1003	20111128	40873	YEMOPP	GOV	08	Political	020	Make an appeal or request	URGES	20111128  www_116393	Yemen president urges ruling party and opposition to commit to reconciliation deal brokered by GCC.	1939753	Town	Riyadh; Riyadh; SA (Town)	24.6473	46.7146	99999999	NA	NA	-999	-999	99999999	NA	NA	-999	-999
1023	20111203	40878	SPORT	YEM	08	Political	020	Make an appeal or request	LAUNCHES CAMPAIGN	20111203  www_41428	Olympic cyclist Emma Pooley launches a campaign to Save a Yemeni lady from death penalty.	23425002	Country	Yemen (Country)	15.7967	47.8507	99999999	NA	NA	-999	-999	99999999	NA	NA	-999	-999
1034	20111205	40880	YEM	TARDEF	08	Political	020	Make an appeal or request	CALLING ON	20111205  www_42675	Yemen's revolution's civil society:<br>SupportYemen: calling on the world to stand with Yemen.	23425002	Country	Yemen (Country)	15.7967	47.8507	99999999	NA	NA	-999	-999	99999999	NA	NA	-999	-999
1055	20111216	40891	YEM	TARDEF	08	Political	020	Make an appeal or request	RECOMMENDS	20111216  www_50075	Benomar report recommends Yemen reconstruction Road map for removing troops and gunmen from streets to normalize life in Yemen.	23425002	Country	Yemen (Country)	15.7967	47.8507	99999999	NA	NA	-999	-999	99999999	NA	NA	-999	-999
1056	20111217	40892	GOV	YEM	08	Political	020	Make an appeal or request	CALLS YEMEN ON	20111217  www_50640	Experts calls Yemen new government to focus on economy.	23425002	Country	Yemen (Country)	15.7967	47.8507	2487384	Town	Salem; OR; US (Town)	44.9333	-123.044	99999999	NA	NA	-999	-999
1063	20111218	40893	YEM	TARDEF	08	Political	020	Make an appeal or request	PROPOSED	20111218  www_51122	A strategic vision proposed to improve the agricultural sector in Yemen.	23425002	Country	Yemen (Country)	15.7967	47.8507	23424757	Country	Belgium (Country)	50.501	4.47684	2505273	Suburb	The Highlands; Atlanta; GA; US (Suburb)	33.8808	-84.4981
1231	20120120	40926	YEM	TARDEF	08	Political	020	Make an appeal or request	PROPOSED	20120120  english_84432	Yemen 'amends' proposed immunity law.	23425002	Country	Yemen (Country)	15.7967	47.8507	99999999	NA	NA	-999	-999	99999999	NA	NA	-999	-999
1246	20120122	40928	YEMGOV	TARDEF	08	Political	020	Make an appeal or request	CALLS FOR	20120122  www_86862	Yemen President calls for reconciliation at his farewell speech.	23424977	Country	United States (Country)	37.1679	-95.845	99999999	NA	NA	-999	-999	99999999	NA	NA	-999	-999
1301	20120208	40945	YEM	GOV	08	Political	020	Make an appeal or request	LAUNCHES CAMPAIGN	20120208  www_61999	Yemen VP launches early presidential election campaign officially.	23425002	Country	Yemen (Country)	15.7967	47.8507	99999999	NA	NA	-999	-999	99999999	NA	NA	-999	-999
1307	20120210	40947	YEM	GOV	08	Political	020	Make an appeal or request	LAUNCHES CAMPAIGN	20120210  www_63414	Yemen VP launches presidential election campaign amid different factions' rallies of anti election.	23425002	Country	Yemen (Country)	15.7967	47.8507	99999999	NA	NA	-999	-999	99999999	NA	NA	-999	-999
1316	20120212	40949	YEM	TARDEF	08	Political	020	Make an appeal or request	PROPOSED	20120212  www_70709	Proposed policies to increase Yemen oil revenues.	23425002	Country	Yemen (Country)	15.7967	47.8507	99999999	NA	NA	-999	-999	99999999	NA	NA	-999	-999
1317	20120212	40949	YEM	TARDEF	08	Political	020	Make an appeal or request	PROPOSES	20120212  www_70710	Yemeni economist proposes strategy to tackle unemployment.	23425002	Country	Yemen (Country)	15.7967	47.8507	23424930	Country	Qatar (Country)	25.3188	51.1968	23424738	Country	United Arab Emirates (Country)	24.0144	53.9769
1341	20120224	40961	YEMGOV	YEM	08	Political	020	Make an appeal or request	LOOKS TO	20120224  english_70082	Post-Saleh Yemen looks to rebuild.	23424870	Country	Kuwait (Country)	29.3102	47.4944	23425002	Country	Yemen (Country)	15.7967	47.8507	99999999	NA	NA	-999	-999
1388	20120319	40985	YEM	TARDEF	08	Political	020	Make an appeal or request	CALLS FOR	20120319  www_143989	Yemen consumers association calls for reducing fees of money transfers.	99999999	NA	NA	-999	-999	99999999	NA	NA	-999	-999	99999999	NA	NA	-999	-999
202	20110419	40650	GOV	YEMPOP	08	Political	018	Make empathetic commment	SAYS CAN PARTICIPATE	20110419  www_205	President Saleh says Yemeni Women can participate in politics just like men.	23425002	Country	Yemen (Country)	15.7967	47.8507	99999999	NA	NA	-999	-999	99999999	NA	NA	-999	-999
99	20110326	40626	YEM	GOV	08	Political	013	Make optimistic comment	HOLDS HOPE FOR POWER TRANSFER	20110326  english_14426	Yemen minister holds hope for power transfer.	99999999	NA	NA	-999	-999	99999999	NA	NA	-999	-999	99999999	NA	NA	-999	-999
271	20110503	40664	YEM	GOV	08	Political	013	Make optimistic comment	TALKS ABOUT YEMEN'S REFORM PLAN	20110503  www_2870	Trade minister talks about Yemen's post-crisis reform plan.	23425002	Country	Yemen (Country)	15.7967	47.8507	56190111	County	Marib; Ma?rib; YE (Muderiah)	15.6213	46.0092	99999999	NA	NA	-999	-999
441	20110621	40713	YEM	TARDEF	08	Political	013	Make optimistic comment	HOPES FOR BREAKTHROUGH	20110621  www_2624	Hopes rise for Yemen breakthrough.	23425002	Country	Yemen (Country)	15.7967	47.8507	99999999	NA	NA	-999	-999	99999999	NA	NA	-999	-999
627	20110830	40783	GOV	YEM	08	Political	013	Make optimistic comment	OPENS NEW HORIZONS	20110830  www_137227	President Saleh: Jeddah treaty opens new horizons in relations between Yemen and Saudi Arabia.	23425002	Country	Yemen (Country)	15.7967	47.8507	23424938	Country	Saudi Arabia (Country)	24.2612	45.1203	1939873	Town	Jeddah; Makkah; SA (Town)	21.4817	39.1829
1039	20111206	40881	YEMGOV	GOV	08	Political	013	Make optimistic comment	SAYS INTERIM GOVT SOON	20111206  arabnews_43333	Yemen PM says interim govt to be put up soon.	99999999	NA	NA	-999	-999	99999999	NA	NA	-999	-999	99999999	NA	NA	-999	-999
1328	20120220	40957	YEM	ALQ	08	Political	013	Make optimistic comment	CANDIDATE PLEDGES TO	20120220  www_70699	Yemen's sole presidential candidate pledges to eradicating al-Qaeda.	23425002	Country	Yemen (Country)	15.7967	47.8507	99999999	NA	NA	-999	-999	99999999	NA	NA	-999	-999
1335	20120222	40959	YEM	TARDEF	08	Political	013	Make optimistic comment	OFFICIALS CLAIM HIGH TURNOUT	20120222  english_68872	Officials claim high turnout for Yemen vote.	23425002	Country	Yemen (Country)	15.7967	47.8507	99999999	NA	NA	-999	-999	99999999	NA	NA	-999	-999
1347	20120226	40963	YEM	GOV	08	Political	013	Make optimistic comment	STRESSES ON CHANGE	20120226  www_132130	At his presidency speech Yemen new president stresses on visualizing change; enhancing security and reconstructing economy.	99999999	NA	NA	-999	-999	99999999	NA	NA	-999	-999	99999999	NA	NA	-999	-999
241	20110426	40657	OPP	YEM	08	Political	012	Make pessimistic comment	WARNS OF RISKS	20110426  www_11373	Film warns of risks children face at protests in Yemen.	23425002	Country	Yemen (Country)	15.7967	47.8507	99999999	NA	NA	-999	-999	99999999	NA	NA	-999	-999
409	20110609	40701	YEM	TARDEF	08	Political	012	Make pessimistic comment	WORRIED	20110609  www_2365	UNHCR worried about refugees and displaced people in strife-torn Yemen.	23425002	Country	Yemen (Country)	15.7967	47.8507	1958930	Town	Aden; `Adan; YE (Town)	12.801	45.0335	99999999	NA	NA	-999	-999
568	20110813	40766	ALQ	YEM	08	Political	012	Make pessimistic comment	PULLS INTO EXTREME RISK'	20110813  www_1013	AQAP pulls Yemen into `extreme risk'; report.	99999999	NA	NA	-999	-999	99999999	NA	NA	-999	-999	99999999	NA	NA	-999	-999
918	20111101	40846	SRCDEF	YEM	08	Political	012	Make pessimistic comment	MALNUTRITION GET WORSE IN YEMEN	20111101  www_102097	Malnutrition could get worse in Yemen; report.	99999999	NA	NA	-999	-999	99999999	NA	NA	-999	-999	99999999	NA	NA	-999	-999
1022	20111203	40878	YEMGOV	TARDEF	08	Political	012	Make pessimistic comment	YEMEN PM WARNS TRANSITION AT RISK	20111203  business_40812	Yemen PM warns transition at risk and eight are dead in Taiz.	23425002	Country	Yemen (Country)	15.7967	47.8507	20070041	State	Ta`izz; YE (Muhafazah)	13.2898	43.8686	99999999	NA	NA	-999	-999
1220	20120117	40923	YEM	GOV	08	Political	012	Make pessimistic comment	MAY FORCE DELAY	20120117  arabnews_82561	Yemen unrest may force election delay: minister.	23425002	Country	Yemen (Country)	15.7967	47.8507	99999999	NA	NA	-999	-999	99999999	NA	NA	-999	-999
